CRISIS_BACK_DOWN_OTHER_DECLINE_6;*;*;*;;*;;;;;;;;;x;
CRISIS_BACK_DOWN_OTHER_DECLINE_LOG;Держава $RECIPIENT$ отвергла предложение по урегулированию кризиса от державы $ACTOR$.;;$RECIPIENT$ hat das Angebot zur Beendigung eines Konflikts von $ACTOR$ abgelehnt.;;;;;;;;;;;x;
CRISIS_BACK_DOWN_OTHER_DECLINE_BTN1;Замечательно!;Parfait !;Gut!;;ЎBien!;;;;;;;;;x ;
CRISIS_BACK_DOWN_OTHER_DECLINE_BTN2;Замечательно!;Parfait !;Gut!;;ЎBien!;;;;;;;;;x;
CRISIS_BACK_DOWN_OTHER_DECLINE_BTN3;Перейти;Voir;Geht zu;;Ir allн;;;;;;;;;x;
CRISIS_BACK_DOWN_OTHER_DECLINE_MAP;;*;*;*;*;*;*;*;;;;;;x;
CRISIS_BACK_DOWN_DI;Предложить решение кризиса;;Angebot zur Beendigung eines Konflikts;;;;;;;;;;;x;
CRISIS_OFFER_DI;Предложить присоединиться к одной из сторон;;Angebot, einer Seite in einem Konflikt beizutreten;;;;;;;;;;;x;
CRISIS_BACK_DOWNTITLE;Кризис;;Konflikt;;;;;;;;;;;x;
OFFER_CRISIS_PEACE;Предложение уступок;;Zugestдndnisse anbieten;;;;;;;;;;;x;
DEMAND_CRISIS_PEACE;Требование уступок;;Zugestдndnisse fordern;;;;;;;;;;;x;
COLONIAL_POINTS;Колониальная мощь;;Kolonialmacht;;;;;;;;;;;x;
COLONIAL_POINTS_TECH;Очки колониальной мощи;;Kolonialmacht-Wertung;;;;;;;;;;;x;
CRISIS_TITLE_COUNTRY;$COUNTRY_ADJ$ кризис;;$COUNTRY_ADJ$ Konflikt;;;;;;;;;;;x;
CRISIS_DESCRIPTION_INFLUENCE;Борьба за контроль в державе $COUNTRY$;;Der Kampf um die Kontrolle in $COUNTRY$;;;;;;;;;;;x;
NAVAL_SORT_LABEL;Сортировать по:;;Sortieren nach:;;;;;;;;;;;x;
NAVAL_SORT_TYPE;Тип;;Typ;;;;;;;;;;;x;
NAVAL_SORT_STANCE;Позиция;;Haltung;;;;;;;;;;;x;
NAVAL_SORT_STR_ORG;Организация;;Stдrke/Org.;;;;;;;;;;;x;
battleship;Линкор;;Kampfschiff;;;;;;;;;;;x;
UNCOLONIZED_WITHDRAW;Отступить;;Zurьckziehen;;;;;;;;;;;x;
UNCOLONIZED_INVEST_LVL1;Экспедиция;;Expedition;;;;;;;;;;;x;
UNCOLONIZED_INVEST_LVL2;Колонисты;;Kolonisten;;;;;;;;;;;x;
UNCOLONIZED_INVEST_LVL3;Застава;;AuЯenposten;;;;;;;;;;;x;
UNCOLONIZED_INVEST_LVL4;Поселение;;Siedlung;;;;;;;;;;;x;
UNCOLONIZED_INVEST_LVL5;Форт;;Wachposten;;;;;;;;;;;x;
UNCOLONIZED_DO_INVEST_LVL1;Отправить экспедицию;;Expedition senden;;;;;;;;;;;x;
UNCOLONIZED_DO_INVEST_LVL2;Отправить экспедицию;;Kolonisten senden;;;;;;;;;;;x;
UNCOLONIZED_DO_INVEST_LVL3;Построить заставу;;AuЯenposten bauen;;;;;;;;;;;x;
UNCOLONIZED_DO_INVEST_LVL4;Построить поселение;;Siedlung bauen;;;;;;;;;;;x;
UNCOLONIZED_DO_INVEST_LVL5;Укрепить форт;;Wachposten verstдrken;;;;;;;;;;;x;
#TENSION_DECAY;Спад: §Y$VAL$§!;;Zerfall: §Y$VAL$§!;;;;;;;;;;;x;
CB_TENSION;Повод для войны: §Y$VAL$§!;Casus Belli: §Y$VAL$§!;Kriegsrechtfertigung: §Y$VAL$§!;;;;;;;;;;;x;
TENSION_FROM_ACTIVE_CRISIS;Активный кризис: §Y$VAL$§!;;Aktive Konflikte: §Y$VAL$§!;;;;;;;;;;;x;
AT_WAR_TENSION_DECAY;$COUNTRY$ находится в состоянии войны: §Y$VAL$§;;$COUNTRY$ befindet sich im Krieg: §Y$VAL$§;;;;;;;;;;;x;
TRIGGER_FLASHPOINT_TAG;Точка кипения;;Unruheherd-Angreifer;;;;;;;;;;;x;
CRISIS_NO_SIDE_PICKED_SETUP;Если нам удалось не поддержать ни одну из сторон кризиса;;Wenn wir es vermieden haben, eine der Seiten in einem Konflikt zu unterstьtzen;;;;;;;;;;;x;
CRISIS_NO_SIDE_PICKED_HEADER;*;*;*;;*;;;;;;;;;x;
CRISIS_NO_SIDE_PICKED_1;Нерешительная дипломатия;*;Diplomatische Unentschlossenheit;;*;;;;;;;;;x;
CRISIS_NO_SIDE_PICKED_2;Из-за нашего бездействия;*;Aufgrund unseres Unvermцgens zu handeln,;;*;;;;;;;;;x;
CRISIS_NO_SIDE_PICKED_3;наш престиж падает на §R$PENALTY$§!.;*;wird unser Prestige um §R$PENALTY$§! reduziert.;;*;;;;;;;;;x;
CRISIS_NO_SIDE_PICKED_4;В будущем мы должны принимать чью-то сторону или появится риск международной изоляции.;*;In Zukunft mьssen wir in der internationalen Politik Stellung beziehen oder wir riskieren es, ignoriert zu werden.;;*;;;;;;;;;x;
CRISIS_NO_SIDE_PICKED_5;*;*;*;;*;;;;;;;;;x;
CRISIS_NO_SIDE_PICKED_6;*;*;*;;*;;;;;;;;;x;
CRISIS_NO_SIDE_PICKED_LOG;Мы не можем ничего делать до окончания кризиса;;Wir haben es verpasst zu handeln, bevor der aktuelle Konflikt ihren Abschluss fand;;;;;;;;;;;x;
CRISIS_NO_SIDE_PICKED_BTN1;Ладно.;OK;Ok;;Aceptar;;;;;;;;;x;
CRISIS_STARTED_SETUP;Международный кризис начался;;Ein internationaler Konflikt hat begonnen;;;;;;;;;;;x;
CRISIS_STARTED_HEADER;$MESSENGER$;$MESSENGER$;$MESSENGER$;;$MESSENGER$;;;;;;;;;x;
CRISIS_STARTED_1;Международный кризис;*;Internationaler Konflikt;;*;;;;;;;;;x;
CRISIS_STARTED_2;Дипломатическая напряженность вызвала международный кризис;*;Diplomatische Spannungen fьhrten zu einem internationalen Konflikt in;;*;;;;;;;;;x;
CRISIS_STARTED_3;$CRISISTARGET$;;$CRISISTARGET$;;;;;;;;;;;x;
CRISIS_STARTED_4;Никакого беспокойства, проблема будет решена цивилизованным путем.;;Wir bezweifeln nicht, das dies in zivilisierter Weise beendet wird.;;;;;;;;;;;x;
CRISIS_STARTED_5;*;*;*;;*;;;;;;;;;x;
CRISIS_STARTED_6;*;*;*;;*;;;;;;;;;x;
CRISIS_STARTED_LOG;Новый кризис начался…;;Ein neuer Konflikt hat begonnen;;;;;;;;;;;x;
CRISIS_STARTED_BTN1;Ладно.;OK;Ok;;Aceptar;;;;;;;;;x;
CRISIS_BECAME_WAR_SETUP;Кризис перерос в войну.;;Ein Konflikt ist in einen Krieg ausgeartet;;;;;;;;;;;x;
CRISIS_BECAME_WAR_HEADER;$MESSENGER$;$MESSENGER$;$MESSENGER$;;$MESSENGER$;;;;;;;;;x;
CRISIS_BECAME_WAR_1;Международный кризис;*;Internationaler Konflikt;;*;;;;;;;;;x;
CRISIS_BECAME_WAR_2;Дипломатические переговоры по урегулированию кризиса неудались.;*;Die diplomatischen Verhandlungen im aktuellen Konflikt sind fehlgeschlagen.;;*;;;;;;;;;x;
CRISIS_BECAME_WAR_3;На поле боя мы решим, кто же прав.;*;Das Schlachtfeld wird wohl entscheiden wer Recht hat.;;*;;;;;;;;;x;
CRISIS_BECAME_WAR_4;*;*;*;;*;;;;;;;;;x;
CRISIS_BECAME_WAR_5;*;*;*;;*;;;;;;;;;x;
CRISIS_BECAME_WAR_6;*;*;*;;*;;;;;;;;;x;
CRISIS_BECAME_WAR_LOG;Кризис перерос в войну.;;Ein Konflikt ist in einen Krieg ausgeartet.;;;;;;;;;;;x;
CRISIS_BECAME_WAR_BTN1;Ладно.;OK;Ok;;Aceptar;;;;;;;;;x;
IS_IN_CRISIS;Втянуты в кризис;;ist in einen Konflikt verwickelt.;;;;;;;;;;;x;
IS_NOT_IN_CRISIS;Не втянуты в кризис;;ist nicht in einen Konflikt verwickelt.;;;;;;;;;;;x;
BACK_CRISIS_DI;Предложить поддержку страны в кризисе.;;Angebot zur Unterstьtzung eines in einem Konflikt befindlichen Landes;;;;;;;;;;;x;
CRISIS_NOBODY_BACKED_SETUP;Если никто не поддержал кризис.;;Wenn niemand in einem Konflikt Unterstьtzung anbietet;;;;;;;;;;;x;
CRISIS_NOBODY_BACKED_HEADER;$MESSENGER$;$MESSENGER$;$MESSENGER$;;$MESSENGER$;;;;;;;;;x;
CRISIS_NOBODY_BACKED_1;Предотвращение кризиса;*;Konflikt vorerst abgewendet;;*;;;;;;;;;x;
CRISIS_NOBODY_BACKED_2;Кризис для;;Der Konflikt in;;;;;;;;;;;x;
CRISIS_NOBODY_BACKED_3;§Y$CRISISTARGET$§!;*;§Y$CRISISTARGET$§!;;*;;;;;;;;;x;
CRISIS_NOBODY_BACKED_4;провалился из-за международной апатии.;;hat zu diesem Zeitpunkt kein internationales Interesse hervorgerufen.;;;;;;;;;;;x;
CRISIS_NOBODY_BACKED_5;*;*;*;;*;;;;;;;;;x;
CRISIS_NOBODY_BACKED_6;*;*;*;;*;;;;;;;;;x;
CRISIS_NOBODY_BACKED_LOG;Никто не поддержал кризис;;Niemand hat den aktuellen Konflikt unterstьtzt;;;;;;;;;;;x;
CRISIS_NOBODY_BACKED_BTN1;Ладно.;OK;Ok;;Aceptar;;;;;;;;;x;
BP_TOOL_ICON_INFANTRY;Иконка пехоты;;Infanterie-Symbol;;;;;;;;;;;x;
BP_TOOL_ICON_COMBAT;Иконка битвы;;Kampf-Symbol;;;;;;;;;;;x;
BP_TOOL_ICON_CAVALRY;Иконка кавалерии;;Kavallerie-Symbol;;;;;;;;;;;x;
BP_TOOL_ICON_ARTILLERY;Иконка артиллерии;;Artillerie-Symbol;;;;;;;;;;;x;
BP_TOOL_ICON_NAVAL;Иконка морского боя;;Marinestьtzpunkt-Symbol;;;;;;;;;;;x;
BP_TOOL_ICON_INVASION;Иконка вторжения;;Invasion-Symbol;;;;;;;;;;;x;
BP_TOOL_ICON_WOODEN_SHIP;Иконка корабля;;Schiff-Symbol;;;;;;;;;;;x;
BP_TOOL_ICON_IRONCLAD;Иконка броненосца;;Panzerschiff-Symbol;;;;;;;;;;;x;
BP_TOOL_ICON_INDUSTRY;Иконка промышленности;;Industrie-Symbol;;;;;;;;;;;x;
BP_TOOL_ICON_COLONY;Иконка колонии;;Kolonie-Symbol;;;;;;;;;;;x;
BP_TOOL_ICON_WARGOAL_1;Инонка цели войны;;Kriegsziel-Symbol;;;;;;;;;;;x;
BP_TOOL_ICON_WARGOAL_2;Инонка цели войны;;Kriegsziel-Symbol;;;;;;;;;;;x;
TAKE_SIDE_PENALTY;Штраф к престижу за отказ принимать сторону: §R$VAL$§!;;Malus auf Prestige, da keine Seite gewдhlt wurde: §R$VAL$§!;;;;;;;;;;;x;
NO_CALL_ALLY_CRISIS;Нельзя призывать союзников: активированы Кризисные войны до Великих войн;;Kann keine Verbьndeten zu einem Konfliktkrieg rufen, bevor GroЯe Kriege nicht aktiviert wurden;;;;;;;;;;;x;
PRODUCTION_BONUS;$BON$ бонус от:;;$BON$ Bonus von:;;;;;;;;x;;;x;
